cohort,chain,i_iso,stage,entry_id,density,z,entry_lateval,early_window,late_window,candidate_source_sha256,config_sha256,freeze_sha256
main,aluminium,SWZ,exp_semis_wire,SWZ|exp_semis_wire,0.1213895888222132,0,0.0,2008-2012,2018-2022,13d858d19a0b7ba67369b7bf2346fa425e379e835b4ea6e83703340c719aa547,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,aluminium,SYC,exp_semis_barrod,SYC|exp_semis_barrod,0.03990448842987087,0,0.0,2008-2012,2018-2022,13d858d19a0b7ba67369b7bf2346fa425e379e835b4ea6e83703340c719aa547,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,aluminium,SYC,exp_semis_foil,SYC|exp_semis_foil,0.036288959948353024,0,0.0,2008-2012,2018-2022,13d858d19a0b7ba67369b7bf2346fa425e379e835b4ea6e83703340c719aa547,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,aluminium,SYC,exp_semis_plate,SYC|exp_semis_plate,0.03727389366071973,0,0.0,2008-2012,2018-2022,13d858d19a0b7ba67369b7bf2346fa425e379e835b4ea6e83703340c719aa547,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,aluminium,SYC,exp_semis_tube,SYC|exp_semis_tube,0.03674058593441296,0,0.0,2008-2012,2018-2022,13d858d19a0b7ba67369b7bf2346fa425e379e835b4ea6e83703340c719aa547,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,aluminium,SYC,exp_semis_wire,SYC|exp_semis_wire,0.034953768314161845,0,0.0,2008-2012,2018-2022,13d858d19a0b7ba67369b7bf2346fa425e379e835b4ea6e83703340c719aa547,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,aluminium,THA,exp_corundum,THA|exp_corundum,0.20617977447102756,1,120.6276,2008-2012,2018-2022,13d858d19a0b7ba67369b7bf2346fa425e379e835b4ea6e83703340c719aa547,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,aluminium,TJK,exp_semis_foil,TJK|exp_semis_foil,0.033127012864921423,0,0.0,2008-2012,2018-2022,13d858d19a0b7ba67369b7bf2346fa425e379e835b4ea6e83703340c719aa547,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,aluminium,TTO,exp_corundum,TTO|exp_corundum,0.021936385415305237,0,0.0,2008-2012,2018-2022,13d858d19a0b7ba67369b7bf2346fa425e379e835b4ea6e83703340c719aa547,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,aluminium,TTO,exp_semis_foil,TTO|exp_semis_foil,0.029174560015198883,0,0.0,2008-2012,2018-2022,13d858d19a0b7ba67369b7bf2346fa425e379e835b4ea6e83703340c719aa547,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,aluminium,TTO,exp_semis_plate,TTO|exp_semis_plate,0.03229712616982445,0,0.0,2008-2012,2018-2022,13d858d19a0b7ba67369b7bf2346fa425e379e835b4ea6e83703340c719aa547,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,aluminium,TTO,exp_semis_tube,TTO|exp_semis_tube,0.027589592896766473,0,0.0,2008-2012,2018-2022,13d858d19a0b7ba67369b7bf2346fa425e379e835b4ea6e83703340c719aa547,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,aluminium,TTO,exp_semis_wire,TTO|exp_semis_wire,0.03123236488383066,0,0.0,2008-2012,2018-2022,13d858d19a0b7ba67369b7bf2346fa425e379e835b4ea6e83703340c719aa547,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,aluminium,TTO,exp_unwrought,TTO|exp_unwrought,0.04337617793798294,0,0.0,2008-2012,2018-2022,13d858d19a0b7ba67369b7bf2346fa425e379e835b4ea6e83703340c719aa547,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,aluminium,TUN,exp_semis_wire,TUN|exp_semis_wire,0.18201339648277673,1,491.5448,2008-2012,2018-2022,13d858d19a0b7ba67369b7bf2346fa425e379e835b4ea6e83703340c719aa547,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,aluminium,TUR,exp_corundum,TUR|exp_corundum,0.28925698895116936,1,601.314,2008-2012,2018-2022,13d858d19a0b7ba67369b7bf2346fa425e379e835b4ea6e83703340c719aa547,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,aluminium,TZA,exp_aluminium_hydroxide,TZA|exp_aluminium_hydroxide,0.10402405245199263,0,0.0,2008-2012,2018-2022,13d858d19a0b7ba67369b7bf2346fa425e379e835b4ea6e83703340c719aa547,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,aluminium,TZA,exp_aluminium_oxide,TZA|exp_aluminium_oxide,0.1202792530084234,0,0.0,2008-2012,2018-2022,13d858d19a0b7ba67369b7bf2346fa425e379e835b4ea6e83703340c719aa547,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,aluminium,TZA,exp_corundum,TZA|exp_corundum,0.08063191306759859,0,0.0,2008-2012,2018-2022,13d858d19a0b7ba67369b7bf2346fa425e379e835b4ea6e83703340c719aa547,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,aluminium,TZA,exp_semis_foil,TZA|exp_semis_foil,0.10149976638356713,1,294.087,2008-2012,2018-2022,13d858d19a0b7ba67369b7bf2346fa425e379e835b4ea6e83703340c719aa547,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,aluminium,TZA,exp_semis_tube,TZA|exp_semis_tube,0.10377209367477687,0,0.0,2008-2012,2018-2022,13d858d19a0b7ba67369b7bf2346fa425e379e835b4ea6e83703340c719aa547,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,aluminium,TZA,exp_semis_wire,TZA|exp_semis_wire,0.1081786106359367,0,0.0,2008-2012,2018-2022,13d858d19a0b7ba67369b7bf2346fa425e379e835b4ea6e83703340c719aa547,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,aluminium,UGA,exp_semis_barrod,UGA|exp_semis_barrod,0.1371285134958318,1,2845.3182,2008-2012,2018-2022,13d858d19a0b7ba67369b7bf2346fa425e379e835b4ea6e83703340c719aa547,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,aluminium,UGA,exp_semis_foil,UGA|exp_semis_foil,0.10702669267510549,1,393.677,2008-2012,2018-2022,13d858d19a0b7ba67369b7bf2346fa425e379e835b4ea6e83703340c719aa547,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,aluminium,UGA,exp_semis_tube,UGA|exp_semis_tube,0.1082763240375047,0,0.0,2008-2012,2018-2022,13d858d19a0b7ba67369b7bf2346fa425e379e835b4ea6e83703340c719aa547,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,aluminium,UGA,exp_semis_wire,UGA|exp_semis_wire,0.11110766696671504,0,0.0,2008-2012,2018-2022,13d858d19a0b7ba67369b7bf2346fa425e379e835b4ea6e83703340c719aa547,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,aluminium,URY,exp_aluminium_hydroxide,URY|exp_aluminium_hydroxide,0.09680555922290349,0,0.0,2008-2012,2018-2022,13d858d19a0b7ba67369b7bf2346fa425e379e835b4ea6e83703340c719aa547,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,aluminium,URY,exp_aluminium_oxide,URY|exp_aluminium_oxide,0.10075951416472348,0,0.0,2008-2012,2018-2022,13d858d19a0b7ba67369b7bf2346fa425e379e835b4ea6e83703340c719aa547,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,aluminium,URY,exp_corundum,URY|exp_corundum,0.07576314537214665,0,0.0,2008-2012,2018-2022,13d858d19a0b7ba67369b7bf2346fa425e379e835b4ea6e83703340c719aa547,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,aluminium,URY,exp_semis_plate,URY|exp_semis_plate,0.08859101267021313,0,0.0,2008-2012,2018-2022,13d858d19a0b7ba67369b7bf2346fa425e379e835b4ea6e83703340c719aa547,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,aluminium,URY,exp_semis_tube,URY|exp_semis_tube,0.08758001065969395,1,559.2529999999999,2008-2012,2018-2022,13d858d19a0b7ba67369b7bf2346fa425e379e835b4ea6e83703340c719aa547,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,aluminium,URY,exp_semis_wire,URY|exp_semis_wire,0.09271776189805972,0,0.0,2008-2012,2018-2022,13d858d19a0b7ba67369b7bf2346fa425e379e835b4ea6e83703340c719aa547,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,aluminium,URY,exp_unwrought,URY|exp_unwrought,0.1121611161702046,0,0.0,2008-2012,2018-2022,13d858d19a0b7ba67369b7bf2346fa425e379e835b4ea6e83703340c719aa547,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,aluminium,UZB,exp_semis_foil,UZB|exp_semis_foil,0.053724162204588,0,0.0,2008-2012,2018-2022,13d858d19a0b7ba67369b7bf2346fa425e379e835b4ea6e83703340c719aa547,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,aluminium,UZB,exp_semis_wire,UZB|exp_semis_wire,0.06105354225910634,0,0.0,2008-2012,2018-2022,13d858d19a0b7ba67369b7bf2346fa425e379e835b4ea6e83703340c719aa547,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,aluminium,VGB,exp_semis_barrod,VGB|exp_semis_barrod,0.05219755436583948,0,0.0,2008-2012,2018-2022,13d858d19a0b7ba67369b7bf2346fa425e379e835b4ea6e83703340c719aa547,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,aluminium,VGB,exp_semis_plate,VGB|exp_semis_plate,0.05153575408886499,0,0.0,2008-2012,2018-2022,13d858d19a0b7ba67369b7bf2346fa425e379e835b4ea6e83703340c719aa547,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,aluminium,VGB,exp_semis_tube,VGB|exp_semis_tube,0.0508766772762502,0,0.0,2008-2012,2018-2022,13d858d19a0b7ba67369b7bf2346fa425e379e835b4ea6e83703340c719aa547,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,aluminium,VGB,exp_semis_wire,VGB|exp_semis_wire,0.048172303030182696,0,0.0,2008-2012,2018-2022,13d858d19a0b7ba67369b7bf2346fa425e379e835b4ea6e83703340c719aa547,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,aluminium,VNM,exp_aluminium_oxide,VNM|exp_aluminium_oxide,0.19236356442423486,1,478724.0864,2008-2012,2018-2022,13d858d19a0b7ba67369b7bf2346fa425e379e835b4ea6e83703340c719aa547,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,aluminium,VNM,exp_corundum,VNM|exp_corundum,0.1715894374195742,0,0.0,2008-2012,2018-2022,13d858d19a0b7ba67369b7bf2346fa425e379e835b4ea6e83703340c719aa547,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,aluminium,YEM,exp_semis_foil,YEM|exp_semis_foil,0.030429987576066932,0,0.0,2008-2012,2018-2022,13d858d19a0b7ba67369b7bf2346fa425e379e835b4ea6e83703340c719aa547,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,aluminium,YEM,exp_semis_plate,YEM|exp_semis_plate,0.0361593523575862,0,0.0,2008-2012,2018-2022,13d858d19a0b7ba67369b7bf2346fa425e379e835b4ea6e83703340c719aa547,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,aluminium,YEM,exp_semis_tube,YEM|exp_semis_tube,0.03009283161357153,0,0.0,2008-2012,2018-2022,13d858d19a0b7ba67369b7bf2346fa425e379e835b4ea6e83703340c719aa547,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,aluminium,YEM,exp_semis_wire,YEM|exp_semis_wire,0.03390427046957193,0,0.0,2008-2012,2018-2022,13d858d19a0b7ba67369b7bf2346fa425e379e835b4ea6e83703340c719aa547,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,aluminium,ZMB,exp_semis_barrod,ZMB|exp_semis_barrod,0.04766369994670396,1,314.2758,2008-2012,2018-2022,13d858d19a0b7ba67369b7bf2346fa425e379e835b4ea6e83703340c719aa547,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,aluminium,ZMB,exp_semis_foil,ZMB|exp_semis_foil,0.03926331500092093,0,0.0,2008-2012,2018-2022,13d858d19a0b7ba67369b7bf2346fa425e379e835b4ea6e83703340c719aa547,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,aluminium,ZMB,exp_semis_plate,ZMB|exp_semis_plate,0.04754615534306003,0,0.0,2008-2012,2018-2022,13d858d19a0b7ba67369b7bf2346fa425e379e835b4ea6e83703340c719aa547,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,aluminium,ZMB,exp_semis_tube,ZMB|exp_semis_tube,0.03917124109084329,0,0.0,2008-2012,2018-2022,13d858d19a0b7ba67369b7bf2346fa425e379e835b4ea6e83703340c719aa547,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,aluminium,ZMB,exp_semis_wire,ZMB|exp_semis_wire,0.043116160794412085,1,166.0348,2008-2012,2018-2022,13d858d19a0b7ba67369b7bf2346fa425e379e835b4ea6e83703340c719aa547,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,nickel,AGO,exp_bars_wire,AGO|exp_bars_wire,0.0011156290255496845,0,0.0,2008-2012,2018-2022,89f5b937f9b0a20fe79834a1bd1c98425b83db549a1f4059d1e147dfa5bdad2d,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,nickel,AGO,exp_nickel_salts,AGO|exp_nickel_salts,0.0016643073797870248,0,0.0,2008-2012,2018-2022,89f5b937f9b0a20fe79834a1bd1c98425b83db549a1f4059d1e147dfa5bdad2d,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,nickel,AGO,exp_other,AGO|exp_other,0.002319225584097443,0,0.0,2008-2012,2018-2022,89f5b937f9b0a20fe79834a1bd1c98425b83db549a1f4059d1e147dfa5bdad2d,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,nickel,AGO,exp_plates_foil,AGO|exp_plates_foil,0.0013109762002195934,0,0.0,2008-2012,2018-2022,89f5b937f9b0a20fe79834a1bd1c98425b83db549a1f4059d1e147dfa5bdad2d,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,nickel,AGO,exp_powder,AGO|exp_powder,0.001968300954733665,0,0.0,2008-2012,2018-2022,89f5b937f9b0a20fe79834a1bd1c98425b83db549a1f4059d1e147dfa5bdad2d,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,nickel,AGO,exp_tubes,AGO|exp_tubes,0.0010685089055660537,0,0.0,2008-2012,2018-2022,89f5b937f9b0a20fe79834a1bd1c98425b83db549a1f4059d1e147dfa5bdad2d,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,nickel,AGO,exp_unwrought,AGO|exp_unwrought,0.00216895566904593,0,0.0,2008-2012,2018-2022,89f5b937f9b0a20fe79834a1bd1c98425b83db549a1f4059d1e147dfa5bdad2d,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,nickel,ALB,exp_bars_wire,ALB|exp_bars_wire,0.10980452838135325,0,0.0,2008-2012,2018-2022,89f5b937f9b0a20fe79834a1bd1c98425b83db549a1f4059d1e147dfa5bdad2d,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,nickel,ALB,exp_nickel_intermediate,ALB|exp_nickel_intermediate,0.13881950184341163,0,0.0,2008-2012,2018-2022,89f5b937f9b0a20fe79834a1bd1c98425b83db549a1f4059d1e147dfa5bdad2d,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,nickel,ALB,exp_nickel_matte,ALB|exp_nickel_matte,0.12544788364340548,0,0.0,2008-2012,2018-2022,89f5b937f9b0a20fe79834a1bd1c98425b83db549a1f4059d1e147dfa5bdad2d,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,nickel,ALB,exp_nickel_salts,ALB|exp_nickel_salts,0.11358305227708176,0,0.0,2008-2012,2018-2022,89f5b937f9b0a20fe79834a1bd1c98425b83db549a1f4059d1e147dfa5bdad2d,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,nickel,ALB,exp_other,ALB|exp_other,0.1296228767211481,0,0.0,2008-2012,2018-2022,89f5b937f9b0a20fe79834a1bd1c98425b83db549a1f4059d1e147dfa5bdad2d,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,nickel,ALB,exp_plates_foil,ALB|exp_plates_foil,0.10686936111674245,0,0.0,2008-2012,2018-2022,89f5b937f9b0a20fe79834a1bd1c98425b83db549a1f4059d1e147dfa5bdad2d,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,nickel,ALB,exp_powder,ALB|exp_powder,0.10600979402484918,0,0.0,2008-2012,2018-2022,89f5b937f9b0a20fe79834a1bd1c98425b83db549a1f4059d1e147dfa5bdad2d,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,nickel,ALB,exp_tubes,ALB|exp_tubes,0.11748043547051716,0,0.0,2008-2012,2018-2022,89f5b937f9b0a20fe79834a1bd1c98425b83db549a1f4059d1e147dfa5bdad2d,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,nickel,ARE,exp_powder,ARE|exp_powder,0.0721919730713515,1,274.1,2008-2012,2018-2022,89f5b937f9b0a20fe79834a1bd1c98425b83db549a1f4059d1e147dfa5bdad2d,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,nickel,AUS,exp_nickel_salts,AUS|exp_nickel_salts,0.071030568515498,1,13566.6512,2008-2012,2018-2022,89f5b937f9b0a20fe79834a1bd1c98425b83db549a1f4059d1e147dfa5bdad2d,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,nickel,BGR,exp_nickel_salts,BGR|exp_nickel_salts,0.1778167879602314,1,1472.3302,2008-2012,2018-2022,89f5b937f9b0a20fe79834a1bd1c98425b83db549a1f4059d1e147dfa5bdad2d,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,nickel,BGR,exp_powder,BGR|exp_powder,0.18176218786497694,0,0.0,2008-2012,2018-2022,89f5b937f9b0a20fe79834a1bd1c98425b83db549a1f4059d1e147dfa5bdad2d,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,nickel,BGR,exp_tubes,BGR|exp_tubes,0.19467393939069885,0,0.0,2008-2012,2018-2022,89f5b937f9b0a20fe79834a1bd1c98425b83db549a1f4059d1e147dfa5bdad2d,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,nickel,BHR,exp_bars_wire,BHR|exp_bars_wire,0.04516574883046578,1,1990.473,2008-2012,2018-2022,89f5b937f9b0a20fe79834a1bd1c98425b83db549a1f4059d1e147dfa5bdad2d,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,nickel,BHR,exp_nickel_salts,BHR|exp_nickel_salts,0.04520633420349146,0,0.0,2008-2012,2018-2022,89f5b937f9b0a20fe79834a1bd1c98425b83db549a1f4059d1e147dfa5bdad2d,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,nickel,BHR,exp_other,BHR|exp_other,0.05271210385491931,1,141.914,2008-2012,2018-2022,89f5b937f9b0a20fe79834a1bd1c98425b83db549a1f4059d1e147dfa5bdad2d,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,nickel,BHR,exp_powder,BHR|exp_powder,0.05057900239599438,0,0.0,2008-2012,2018-2022,89f5b937f9b0a20fe79834a1bd1c98425b83db549a1f4059d1e147dfa5bdad2d,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
