chain,track,source,model,seed,reporting_budget,model_value_capture,oracle_value_capture,oracle_gap_value_capture,headroom_kusd,total_observed_late_value_kusd,group_model_macro_value_capture,group_oracle_macro_value_capture,group_oracle_gap_macro_value_capture,group_model_pooled_value_capture,group_oracle_pooled_value_capture
nickel,a,nbfnet,NBFNet,3,500,0.11734554624650274,0.9350050841414811,0.8176595378949784,3074440.0740000005,3760049.1788,0.1800458920587086,0.8579109348379916,0.6778650427792831,0.12288010566592009,0.8986140986800438
nickel,a,nbfnet,NBFNet,4,500,0.22725633090594513,0.9350050841414811,0.707748753235536,2661170.118400001,3760049.1788,0.20241600137256924,0.8579109348379916,0.6554949334654224,0.10358673141724813,0.8986140986800438
nickel,b1,cpu,historical_logistic_structural,,50,0.057852870975792475,0.9950125505643385,0.937159679588546,484061.30760000006,516519.56240000005,0.5009019412961748,0.9095403422061764,0.4086384009100016,0.7463073944554245,0.9621077480414129
nickel,b1,cpu,upstream_capacity,,50,0.039067161185994216,0.9950125505643385,0.9559453893783443,493764.4942000001,516519.56240000005,0.34803127797067634,0.9095403422061764,0.5615090642355,0.11072754753809107,0.9621077480414129
nickel,b1,kge,RGCN,0,50,0.1422793004364243,0.9950125505643385,0.8527332501279141,440453.40520000004,516519.56240000005,0.3659366944905034,0.9095403422061764,0.5436036477156729,0.07632113838405125,0.9621077480414129
nickel,b1,kge,RGCN,1,50,0.3042156720451833,0.9950125505643385,0.6907968785191552,356810.10140000004,516519.56240000005,0.5027961440357759,0.9095403422061764,0.4067441981704005,0.7517591751913093,0.9621077480414129
nickel,b1,kge,RGCN,2,50,0.16649215026904077,0.9950125505643385,0.8285204002952977,427946.9946000001,516519.56240000005,0.42332522271352824,0.9095403422061764,0.4862151194926481,0.06777618690246144,0.9621077480414129
nickel,b1,kge,RGCN,3,50,0.09069488594455606,0.9950125505643385,0.9043176646197824,467097.76440000004,516519.56240000005,0.5143943455477307,0.9095403422061764,0.3951459966584456,0.0823732301682907,0.9621077480414129
nickel,b1,kge,RGCN,4,50,0.07563723553561191,0.9950125505643385,0.9193753150287265,474875.33540000004,516519.56240000005,0.4817538472020053,0.9095403422061764,0.42778649500417093,0.083369156823246,0.9621077480414129
nickel,b1,nbfnet,NBFNet,0,50,0.23602256618035108,0.9950125505643385,0.7589899843839873,392033.1746,516519.56240000005,0.4154391906831961,0.9095403422061764,0.4941011515229802,0.7408878014646131,0.9621077480414129
nickel,b1,nbfnet,NBFNet,1,50,0.09884098670490161,0.9950125505643385,0.8961715638594369,462890.14400000003,516519.56240000005,0.4791238819934148,0.9095403422061764,0.43041646021276153,0.11894619540551209,0.9621077480414129
nickel,b1,nbfnet,NBFNet,2,50,0.0783021626752621,0.9950125505643385,0.9167103878890763,473498.8484000001,516519.56240000005,0.4428441781912909,0.9095403422061764,0.46669616401488545,0.264239205124828,0.9621077480414129
nickel,b1,nbfnet,NBFNet,3,50,0.08852499949380424,0.9950125505643385,0.9064875510705342,468218.5532000001,516519.56240000005,0.29651738298774133,0.9095403422061764,0.6130229592184351,0.09626214342971029,0.9621077480414129
nickel,b1,nbfnet,NBFNet,4,50,0.2597698247411045,0.9950125505643385,0.7352427258232339,379767.25100000005,516519.56240000005,0.38481885499638374,0.9095403422061764,0.5247214872097926,0.25619381729732527,0.9621077480414129
nickel,b2,cpu,gravity,,3,0.3708642969417502,0.981694209205724,0.6108299122639738,161678.9672,516519.56240000005,0.3708642969417502,0.981694209205724,0.6108299122639738,0.5464689222775505,0.8594850768811849
nickel,b2,cpu,historical_logistic_demand_gravity,,3,0.28310017015651373,0.981694209205724,0.6985940390492102,169818.8614,516519.56240000005,0.28310017015651373,0.981694209205724,0.6985940390492102,0.5307098014377161,0.8594850768811849
nickel,b2,cpu,processed_importer_demand,,3,0.23475114495081545,0.981694209205724,0.7469430642549088,122882.16579999996,516519.56240000005,0.23475114495081545,0.981694209205724,0.7469430642549088,0.6215808913571558,0.8594850768811849
nickel,b2,kge,TransE,0,3,0.23870145381729382,0.981694209205724,0.7429927553884301,330445.3484,516519.56240000005,0.23870145381729382,0.981694209205724,0.7429927553884301,0.2197312854379511,0.8594850768811849
nickel,b2,kge,TransE,1,3,0.15622156921182112,0.981694209205724,0.8254726399939029,329590.48620000004,516519.56240000005,0.15622156921182112,0.981694209205724,0.8254726399939029,0.22138632865843996,0.8594850768811849
nickel,b2,kge,TransE,2,3,0.2978617945230814,0.981694209205724,0.6838324146826427,391333.47500000003,516519.56240000005,0.2978617945230814,0.981694209205724,0.6838324146826427,0.10184973547867311,0.8594850768811849
nickel,b2,kge,TransE,3,3,0.21190209273236232,0.981694209205724,0.7697921164733618,425254.20180000004,516519.56240000005,0.21190209273236232,0.981694209205724,0.7697921164733618,0.036178017949935436,0.8594850768811849
nickel,b2,kge,TransE,4,3,0.2188309215178256,0.981694209205724,0.7628632876878985,366059.3748,516519.56240000005,0.2188309215178256,0.981694209205724,0.7628632876878985,0.15078128045746209,0.8594850768811849
nickel,b2,nbfnet,NBFNet,0,3,0.38643108633978795,0.981694209205724,0.5952631228659361,291447.6592,516519.56240000005,0.38643108633978795,0.981694209205724,0.5952631228659361,0.2952321803484901,0.8594850768811849
nickel,b2,nbfnet,NBFNet,1,3,0.3258008698319475,0.981694209205724,0.6558933393737765,191215.94540000003,516519.56240000005,0.3258008698319475,0.981694209205724,0.6558933393737765,0.4892842958855569,0.8594850768811849
nickel,b2,nbfnet,NBFNet,2,3,0.3925568601822178,0.981694209205724,0.5891373490235062,310937.42720000003,516519.56240000005,0.3925568601822178,0.981694209205724,0.5891373490235062,0.25749930550936284,0.8594850768811849
nickel,b2,nbfnet,NBFNet,3,3,0.3009817415842416,0.981694209205724,0.6807124676214824,376336.1316,516519.56240000005,0.3009817415842416,0.981694209205724,0.6807124676214824,0.13088511863108476,0.8594850768811849
nickel,b2,nbfnet,NBFNet,4,3,0.3834857058169878,0.981694209205724,0.5982085033887362,313099.0488,516519.56240000005,0.3834857058169878,0.981694209205724,0.5982085033887362,0.2533143302299057,0.8594850768811849
cocoa,a,cpu,gravity,,500,0.14153630381459395,0.7037421808912716,0.5622058770766777,924629.9062000001,1644646.4612,0.17890171488043577,0.7698891601665161,0.5909874452860803,0.23076765441922323,0.6892567287518389
cocoa,a,cpu,historical_logistic_size_gravity,,500,0.14868565820618812,0.7037421808912716,0.5550565226850834,912871.7458,1644646.4612,0.19498345440988685,0.7698891601665161,0.5749057057566291,0.2092824249588943,0.6892567287518389
cocoa,a,cpu,size,,500,0.1426406649297936,0.7037421808912716,0.5611015159614781,922813.6226000001,1644646.4612,0.15031194438554213,0.7698891601665161,0.6195772157809739,0.11340359244376189,0.6892567287518389
cocoa,a,kge,RotatE,0,500,0.061788830728917506,0.7037421808912716,0.6419533501623541,1055786.3056,1644646.4612,0.1562308107956117,0.7698891601665161,0.6136583493709044,0.11664029159192771,0.6892567287518389
cocoa,a,kge,RotatE,1,500,0.05479588028556905,0.7037421808912716,0.6489463006057026,1067287.2368,1644646.4612,0.1843490036952421,0.7698891601665161,0.585540156471274,0.12931416326693276,0.6892567287518389
cocoa,a,kge,RotatE,2,500,0.0792272710725485,0.7037421808912716,0.6245149098187232,1027106.2364,1644646.4612,0.18680336974179443,0.7698891601665161,0.5830857904247216,0.19924736162500434,0.6892567287518389
cocoa,a,kge,RotatE,3,500,0.07082558893235284,0.7037421808912716,0.6329165919589188,1040924.0332000001,1644646.4612,0.1928666525423994,0.7698891601665161,0.5770225076241167,0.12744700684611793,0.6892567287518389
cocoa,a,kge,RotatE,4,500,0.052250134011962567,0.7037421808912716,0.6514920468793091,1071474.0894000002,1644646.4612,0.1722971661009881,0.7698891601665161,0.5975919940655279,0.1728832253665874,0.6892567287518389
cocoa,a,nbfnet,NBFNet,0,500,0.11541538238041843,0.7037421808912716,0.5883267985108531,967589.5872000001,1644646.4612,0.18135481647074242,0.7698891601665161,0.5885343436957736,0.13523294789916157,0.6892567287518389
cocoa,a,nbfnet,NBFNet,1,500,0.14144632107149913,0.7037421808912716,0.5622958598197725,924777.8960000001,1644646.4612,0.20999668492749884,0.7698891601665161,0.5598924752390173,0.16026919585360433,0.6892567287518389
cocoa,a,nbfnet,NBFNet,2,500,0.09150708553508304,0.7037421808912716,0.6122350953561886,1006910.283,1644646.4612,0.19577603736190838,0.7698891601665161,0.5741131228046077,0.15233602923828188,0.6892567287518389
cocoa,a,nbfnet,NBFNet,3,500,0.11626999741967403,0.7037421808912716,0.5874721834715976,966184.0476,1644646.4612,0.1968492613361271,0.7698891601665161,0.5730398988303889,0.13828702360387873,0.6892567287518389
cocoa,a,nbfnet,NBFNet,4,500,0.11701315969122277,0.7037421808912716,0.5867290212000489,964961.8084000001,1644646.4612,0.20731000069654354,0.7698891601665161,0.5625791594699726,0.17113156708137878,0.6892567287518389
cocoa,b1,cpu,historical_logistic_structural,,50,0.6820243569952104,1.0,0.31797564300478964,13484.143799999998,42406.216,0.6087656674903953,0.9349453661125282,0.3261796986221329,0.7919765677748751,0.9251109554316282
cocoa,b1,cpu,upstream_capacity,,50,0.19465966498873657,1.0,0.8053403350112635,34151.4362,42406.216,0.6296384493746919,0.9349453661125282,0.30530691673783616,0.631900945842468,0.9251109554316282
cocoa,b1,kge,RotatE,0,50,0.5392098224467847,1.0,0.4607901775532153,19540.3678,42406.216,0.5656759290205755,0.9349453661125282,0.36926943709195265,0.7671824809834483,0.9251109554316282
cocoa,b1,kge,RotatE,1,50,0.5870386548990837,1.0,0.4129613451009163,17512.127999999997,42406.216,0.5741550758954049,0.9349453661125282,0.3607902902171231,0.7321644025017465,0.9251109554316282
cocoa,b1,kge,RotatE,2,50,0.6017768951608414,1.0,0.39822310483915857,16887.135000000002,42406.216,0.5343237863696338,0.9349453661125282,0.40062157974289436,0.5976078365492455,0.9251109554316282
cocoa,b1,kge,RotatE,3,50,0.5628661609420657,1.0,0.43713383905793435,18537.192000000003,42406.216,0.5842292152809886,0.9349453661125282,0.3507161508315396,0.7878642980076317,0.9251109554316282
cocoa,b1,kge,RotatE,4,50,0.5892213254773782,1.0,0.41077867452262185,17419.569199999998,42406.216,0.4855972002213086,0.9349453661125282,0.4493481658912196,0.6239022364079831,0.9251109554316282
cocoa,b1,nbfnet,NBFNet,0,50,0.41868047363622346,1.0,0.5813195263637765,24651.561400000002,42406.216,0.5608799097397466,0.9349453661125282,0.3740654563727816,0.7640068286215399,0.9251109554316282
cocoa,b1,nbfnet,NBFNet,1,50,0.6423482962969391,1.0,0.3576517037030609,15166.6554,42406.216,0.5135094108550409,0.9349453661125282,0.42143595525748717,0.5622134264467266,0.9251109554316282
cocoa,b1,nbfnet,NBFNet,2,50,0.5760971976372521,1.0,0.4239028023627479,17976.1138,42406.216,0.6354824393766986,0.9349453661125282,0.2994629267358296,0.7992169214060506,0.9251109554316282
cocoa,b1,nbfnet,NBFNet,3,50,0.38988124759822945,1.0,0.6101187524017706,25872.8276,42406.216,0.6461647890536166,0.9349453661125282,0.28878057705891147,0.7722248974065501,0.9251109554316282
cocoa,b1,nbfnet,NBFNet,4,50,0.39885814853180956,1.0,0.6011418514681904,25492.1512,42406.216,0.5793539027845128,0.9349453661125282,0.3555914633280152,0.6668561373172273,0.9251109554316282
cocoa,b2,cpu,gravity,,3,0.31103873450853714,0.9815480663038287,0.6705093317952915,31539.3026,42406.216,0.31103873450853714,0.9815480663038287,0.6705093317952915,0.2234453741404326,0.9671878151071059
cocoa,b2,cpu,historical_logistic_demand_gravity,,3,0.3473520960493599,0.9815480663038287,0.6341959702544686,31400.601199999997,42406.216,0.3473520960493599,0.9815480663038287,0.6341959702544686,0.22671615406571527,0.9671878151071059
cocoa,b2,cpu,processed_importer_demand,,3,0.20910267485710296,0.9815480663038287,0.7724453914467256,37649.8774,42406.216,0.20910267485710296,0.9815480663038287,0.7724453914467256,0.07934916899918634,0.9671878151071059
cocoa,b2,kge,RotatE,0,3,0.31671809558459185,0.9815480663038287,0.6648299707192368,28691.0572,42406.216,0.31671809558459185,0.9815480663038287,0.6648299707192368,0.29061112644429293,0.9671878151071059
cocoa,b2,kge,RotatE,1,3,0.40384433947496234,0.9815480663038287,0.5777037268288663,24872.832799999996,42406.216,0.40384433947496234,0.9815480663038287,0.5777037268288663,0.38065038861283923,0.9671878151071059
cocoa,b2,kge,RotatE,2,3,0.33999661739404047,0.9815480663038287,0.6415514489097881,24299.2636,42406.216,0.33999661739404047,0.9815480663038287,0.6415514489097881,0.3941759811816268,0.9671878151071059
cocoa,b2,kge,RotatE,3,3,0.3814997569137145,0.9815480663038287,0.6000483093901141,23984.516999999996,42406.216,0.3814997569137145,0.9815480663038287,0.6000483093901141,0.40159816192984543,0.9671878151071059
cocoa,b2,kge,RotatE,4,3,0.36452321459556325,0.9815480663038287,0.6170248517082653,23645.697,42406.216,0.36452321459556325,0.9815480663038287,0.6170248517082653,0.409588028321131,0.9671878151071059
cocoa,b2,nbfnet,NBFNet,0,3,0.3836682083584763,0.9815480663038287,0.5978798579453523,25854.0018,42406.216,0.3836682083584763,0.9815480663038287,0.5978798579453523,0.35751300233909106,0.9671878151071059
cocoa,b2,nbfnet,NBFNet,1,3,0.3853683692723764,0.9815480663038287,0.5961796970314521,24705.7584,42406.216,0.3853683692723764,0.9815480663038287,0.5961796970314521,0.384590244977293,0.9671878151071059
cocoa,b2,nbfnet,NBFNet,2,3,0.3578854119273431,0.9815480663038287,0.6236626543764855,26966.977,42406.216,0.3578854119273431,0.9815480663038287,0.6236626543764855,0.33126743494397143,0.9671878151071059
cocoa,b2,nbfnet,NBFNet,3,3,0.42040772491985684,0.9815480663038287,0.5611403413839718,25164.846999999998,42406.216,0.42040772491985684,0.9815480663038287,0.5611403413839718,0.3737642707852075,0.9671878151071059
cocoa,b2,nbfnet,NBFNet,4,3,0.35866740503515093,0.9815480663038287,0.6228806612686777,25294.9712,42406.216,0.35866740503515093,0.9815480663038287,0.6228806612686777,0.3706957536602653,0.9671878151071059
oilseed-soy,a,cpu,gravity,,500,0.08261582178127791,0.9530833458045351,0.8704675240232572,2269216.4928,2606893.9164,0.19063340421812536,0.9509722825432347,0.7603388783251095,0.14381656101976703,0.9060736688748215
oilseed-soy,a,cpu,historical_logistic_size_gravity,,500,0.20103314396610328,0.9530833458045351,0.7520502018384319,1960515.096,2606893.9164,0.1457945546644468,0.9509722825432347,0.8051777278787882,0.16827969931580758,0.9060736688748215
oilseed-soy,a,cpu,size,,500,0.28552569405198214,0.9530833458045351,0.667557651752553,1740251.9812,2606893.9164,0.12956589143763358,0.9509722825432347,0.8214063911056012,0.1711474182333168,0.9060736688748215
oilseed-soy,a,kge,RotatE,0,500,0.10135101729220485,0.9530833458045351,0.8517323285123303,2220375.8256,2606893.9164,0.23969631637897937,0.9509722825432347,0.7112759661642556,0.15075886798751365,0.9060736688748215
oilseed-soy,a,kge,RotatE,1,500,0.10344572170869332,0.9530833458045351,0.8496376240958419,2214915.1534,2606893.9164,0.20634486671112684,0.9509722825432347,0.744627415832108,0.160953404570997,0.9060736688748215
oilseed-soy,a,kge,RotatE,2,500,0.09623052085925685,0.9530833458045351,0.8568528249452783,2233724.4166,2606893.9164,0.2368583891510899,0.9509722825432347,0.714113893392145,0.1515584459016309,0.9060736688748215
oilseed-soy,a,kge,RotatE,3,500,0.09422302144891376,0.9530833458045351,0.8588603243556214,2238957.7546,2606893.9164,0.24923371509520426,0.9509722825432347,0.7017385674480306,0.17703307506939872,0.9060736688748215
oilseed-soy,a,kge,RotatE,4,500,0.0834838557222696,0.9530833458045351,0.8695994900822656,2266953.6204,2606893.9164,0.19620262240394187,0.9509722825432347,0.7547696601392928,0.13215534918112792,0.9060736688748215
oilseed-soy,a,nbfnet,NBFNet,0,500,0.2041489475471009,0.9530833458045351,0.7489343982574342,1952392.5266,2606893.9164,0.299062324332955,0.9509722825432347,0.6519099582102797,0.29336768803240126,0.9060736688748215
oilseed-soy,a,nbfnet,NBFNet,1,500,0.10084010037624559,0.9530833458045351,0.8522432454282896,2221707.7318,2606893.9164,0.2999442168118648,0.9509722825432347,0.6510280657313701,0.19110099205262773,0.9060736688748215
oilseed-soy,a,nbfnet,NBFNet,2,500,0.0954143175658991,0.9530833458045351,0.857669028238636,2235852.172,2606893.9164,0.28447520177766883,0.9509722825432347,0.6664970807655661,0.14483654452706365,0.9060736688748215
oilseed-soy,a,nbfnet,NBFNet,3,500,0.16402651842100865,0.9530833458045351,0.7890568273835264,2056987.443,2606893.9164,0.28109291302309586,0.9509722825432347,0.6698793695201389,0.22104585866530582,0.9060736688748215
oilseed-soy,a,nbfnet,NBFNet,4,500,0.1287784011800535,0.9530833458045351,0.8243049446244817,2148875.5454,2606893.9164,0.3050797814192307,0.9509722825432347,0.6458925011240042,0.23414915649614812,0.9060736688748215
oilseed-soy,b1,cpu,historical_logistic_structural,,50,0.9745250669207204,1.0000000000000002,0.025474933079279838,4406.611600000004,172978.3386,0.9040597450248927,0.952476493977414,0.04841674895252123,0.9790755095158489,0.9832262280729296
oilseed-soy,b1,cpu,upstream_capacity,,50,0.6662711755285643,1.0000000000000002,0.3337288244714359,57727.8576,172978.3386,0.6909932537006604,0.952476493977414,0.2614832402767536,0.2617172286796377,0.9832262280729296
oilseed-soy,b1,kge,CompGCN,0,50,0.9772053134981377,1.0000000000000002,0.02279468650186256,3942.987000000023,172978.3386,0.9127877189813393,0.952476493977414,0.039688774996074684,0.9810603210406832,0.9832262280729296
oilseed-soy,b1,kge,CompGCN,1,50,0.9799647364632512,1.0000000000000002,0.020035263536749004,3465.666599999997,172978.3386,0.8757506819443024,0.952476493977414,0.07672581203311173,0.9056961806199243,0.9832262280729296
oilseed-soy,b1,kge,CompGCN,2,50,0.9792705547467896,1.0000000000000002,0.020729445253210632,3585.7450000000244,172978.3386,0.8058375961158989,0.952476493977414,0.14663889786151516,0.6309324316750028,0.9832262280729296
oilseed-soy,b1,kge,CompGCN,3,50,0.9752278023093466,1.0000000000000002,0.02477219769065364,4285.053600000014,172978.3386,0.8300971762837823,0.952476493977414,0.12237931769363176,0.9024424518319428,0.9832262280729296
oilseed-soy,b1,kge,CompGCN,4,50,0.7052334054502245,1.0000000000000002,0.2947665945497757,50988.23580000001,172978.3386,0.83925380197133,0.952476493977414,0.11322269200608405,0.719565282031215,0.9832262280729296
oilseed-soy,b1,nbfnet,NBFNet,0,50,0.6811192566281246,1.0000000000000002,0.31888074337187566,55159.461200000005,172978.3386,0.7857847882657789,0.952476493977414,0.16669170571163522,0.6806613310829892,0.9832262280729296
oilseed-soy,b1,nbfnet,NBFNet,1,50,0.6219895188656878,1.0000000000000002,0.37801048113431246,65387.625,172978.3386,0.8055938950225572,0.952476493977414,0.1468825989548569,0.8308951442316606,0.9832262280729296
oilseed-soy,b1,nbfnet,NBFNet,2,50,0.6256681644414871,1.0000000000000002,0.3743318355585131,64751.299,172978.3386,0.8685515555550405,0.952476493977414,0.08392493842237363,0.8307086561415268,0.9832262280729296
oilseed-soy,b1,nbfnet,NBFNet,3,50,0.3723714825874736,1.0000000000000002,0.6276285174125267,108566.13820000002,172978.3386,0.7421856969226638,0.952476493977414,0.21029079705475026,0.2709191785473652,0.9832262280729296
oilseed-soy,b1,nbfnet,NBFNet,4,50,0.6054112326871431,1.0000000000000002,0.3945887673128571,68255.3094,172978.3386,0.6701433772504494,0.952476493977414,0.28233311672696476,0.4541741413164434,0.9832262280729296
oilseed-soy,b2,cpu,gravity,,3,0.14295415703332773,0.9879472640725278,0.8449931070392002,127772.56140000002,172978.33860000002,0.14295415703332773,0.9879472640725278,0.8449931070392002,0.21539621955878813,0.9540584268277855
oilseed-soy,b2,cpu,historical_logistic_demand_gravity,,3,0.16333104912257188,0.9879472640725278,0.824616214949956,149639.92640000003,172978.33860000002,0.16333104912257188,0.9879472640725278,0.824616214949956,0.08897943710508038,0.9540584268277855
oilseed-soy,b2,cpu,processed_importer_demand,,3,0.20864011246914035,0.9879472640725278,0.7793071516033876,106832.91900000002,172978.33860000002,0.20864011246914035,0.9879472640725278,0.7793071516033876,0.33644977209880544,0.9540584268277855
oilseed-soy,b2,kge,RGCN,0,3,0.0769474356700672,0.9879472640725278,0.9109998284024607,156888.12120000002,172978.33860000002,0.0769474356700672,0.9879472640725278,0.9109998284024607,0.047077110729054024,0.9540584268277855
oilseed-soy,b2,kge,RGCN,1,3,0.11729057677073726,0.9879472640725278,0.8706566873017906,103280.79120000002,172978.33860000002,0.11729057677073726,0.9879472640725278,0.8706566873017906,0.35698487394305445,0.9540584268277855
oilseed-soy,b2,kge,RGCN,2,3,0.1450784036749766,0.9879472640725278,0.8428688603975512,112432.4664,172978.33860000002,0.1450784036749766,0.9879472640725278,0.8428688603975512,0.30407839285375127,0.9540584268277855
oilseed-soy,b2,kge,RGCN,3,3,0.1385092526876782,0.9879472640725278,0.8494380113848498,124279.11220000002,172978.33860000002,0.1385092526876782,0.9879472640725278,0.8494380113848498,0.23559209626956146,0.9540584268277855
oilseed-soy,b2,kge,RGCN,4,3,0.1403200642563655,0.9879472640725278,0.8476271998161623,118629.01940000002,172978.33860000002,0.1403200642563655,0.9879472640725278,0.8476271998161623,0.26825568204410993,0.9540584268277855
oilseed-soy,b2,nbfnet,NBFNet,0,3,0.2471391639403994,0.9879472640725278,0.7408081001321286,103803.98660000003,172978.33860000002,0.2471391639403994,0.9879472640725278,0.7408081001321286,0.3539602443609086,0.9540584268277855
oilseed-soy,b2,nbfnet,NBFNet,1,3,0.2573383016273501,0.9879472640725278,0.7306089624451777,102600.96440000003,172978.33860000002,0.2573383016273501,0.9879472640725278,0.7306089624451777,0.3609150007178991,0.9540584268277855
oilseed-soy,b2,nbfnet,NBFNet,2,3,0.2378474776998352,0.9879472640725278,0.7500997863726927,104382.72280000002,172978.33860000002,0.2378474776998352,0.9879472640725278,0.7500997863726927,0.35061452948883853,0.9540584268277855
oilseed-soy,b2,nbfnet,NBFNet,3,3,0.24794487138113308,0.9879472640725278,0.7400023926913948,86979.85040000001,172978.33860000002,0.24794487138113308,0.9879472640725278,0.7400023926913948,0.45122176471175796,0.9540584268277855
oilseed-soy,b2,nbfnet,NBFNet,4,3,0.2702875623631319,0.9879472640725278,0.717659701709396,100307.81080000002,172978.33860000002,0.2702875623631319,0.9879472640725278,0.717659701709396,0.3741718837389735,0.9540584268277855
