section,aggregation_scope,chain,task,family,seed,method,budget_scope,b1_budget,b2_budget,requested_k,metric,point,lower_95,upper_95,std,n,cluster_unit,bootstrap_seed,note
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,kge,mean_0_4,,,50,3,,e2e_macro_destination_recall,0.09053030303030303,,,0.018251829292517834,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,kge,mean_0_4,,,50,3,,e2e_micro_destination_recall,0.07338129496402877,,,0.012377446427399463,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,kge,mean_0_4,,,50,3,,effective_b1_budget,50.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,kge,mean_0_4,,,50,3,,positive_entries_denominator,66.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,kge,mean_0_4,,,50,3,,positive_entry_gate_precision,0.42000000000000004,,,0.04732863826479693,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,kge,mean_0_4,,,50,3,,positive_entry_gate_recall,0.31818181818181823,,,0.03585502898848253,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,kge,mean_0_4,,,50,3,,positive_lanes_denominator,139.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,kge,mean_0_4,,,50,3,,selected_positive_entries,21.0,,,2.3664319132398464,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,kge,mean_0_4,,,50,5,,e2e_global_observed_value_capture,0.0926513169368394,,,0.07601105564107277,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,kge,mean_0_4,,,50,5,,e2e_macro_destination_observed_value_capture,0.1428434744513945,,,0.01437043426402982,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,kge,mean_0_4,,,50,5,,e2e_macro_destination_recall,0.1257575757575758,,,0.01019057513837427,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,kge,mean_0_4,,,50,5,,e2e_micro_destination_recall,0.10215827338129498,,,0.015362702520908366,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,kge,mean_0_4,,,50,5,,effective_b1_budget,50.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,kge,mean_0_4,,,50,5,,positive_entries_denominator,66.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,kge,mean_0_4,,,50,5,,positive_entry_gate_precision,0.42000000000000004,,,0.04732863826479693,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,kge,mean_0_4,,,50,5,,positive_entry_gate_recall,0.31818181818181823,,,0.03585502898848253,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,kge,mean_0_4,,,50,5,,positive_lanes_denominator,139.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,kge,mean_0_4,,,50,5,,selected_positive_entries,21.0,,,2.3664319132398464,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,100,1,,e2e_global_observed_value_capture,0.15477366717446903,,,0.0692898813013558,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,100,1,,e2e_macro_destination_observed_value_capture,0.09275114842918737,,,0.01772374966392728,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,100,1,,e2e_macro_destination_recall,0.0736985236985237,,,0.017136610775225186,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,100,1,,e2e_micro_destination_recall,0.04892086330935252,,,0.008389858841504031,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,100,1,,effective_b1_budget,100.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,100,1,,positive_entries_denominator,66.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,100,1,,positive_entry_gate_precision,0.246,,,0.036660605559646724,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,100,1,,positive_entry_gate_recall,0.3727272727272727,,,0.05554637206007079,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,100,1,,positive_lanes_denominator,139.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,100,1,,selected_positive_entries,24.6,,,3.6660605559646724,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,100,3,,e2e_global_observed_value_capture,0.2525450285636655,,,0.11024696685185939,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,100,3,,e2e_macro_destination_observed_value_capture,0.16319884931581297,,,0.03295599661610383,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,100,3,,e2e_macro_destination_recall,0.1388111888111888,,,0.02814191267209295,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,100,3,,e2e_micro_destination_recall,0.09928057553956834,,,0.02004084644199154,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,100,3,,effective_b1_budget,100.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,100,3,,positive_entries_denominator,66.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,100,3,,positive_entry_gate_precision,0.246,,,0.036660605559646724,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,100,3,,positive_entry_gate_recall,0.3727272727272727,,,0.05554637206007079,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,100,3,,positive_lanes_denominator,139.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,100,3,,selected_positive_entries,24.6,,,3.6660605559646724,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,100,5,,e2e_global_observed_value_capture,0.369571274615484,,,0.194994716880068,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,100,5,,e2e_macro_destination_observed_value_capture,0.19182435434931686,,,0.035289093103588035,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,100,5,,e2e_macro_destination_recall,0.16546231546231543,,,0.031705392695531256,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,100,5,,e2e_micro_destination_recall,0.12661870503597122,,,0.023466915727050487,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,100,5,,effective_b1_budget,100.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,100,5,,positive_entries_denominator,66.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,100,5,,positive_entry_gate_precision,0.246,,,0.036660605559646724,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,100,5,,positive_entry_gate_recall,0.3727272727272727,,,0.05554637206007079,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,100,5,,positive_lanes_denominator,139.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,100,5,,selected_positive_entries,24.6,,,3.6660605559646724,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,25,1,,e2e_global_observed_value_capture,0.03926212588303703,,,0.03579145143966004,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,25,1,,e2e_macro_destination_observed_value_capture,0.046977481638997905,,,0.023940190761422876,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,25,1,,e2e_macro_destination_recall,0.03838383838383839,,,0.022095598842653896,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,25,1,,e2e_micro_destination_recall,0.023021582733812947,,,0.011510791366906475,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,25,1,,effective_b1_budget,25.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,25,1,,positive_entries_denominator,66.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,25,1,,positive_entry_gate_precision,0.30400000000000005,,,0.13047605144240074,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,25,1,,positive_entry_gate_recall,0.11515151515151516,,,0.04942274675848512,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,25,1,,positive_lanes_denominator,139.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,25,1,,selected_positive_entries,7.6,,,3.2619012860600183,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,25,3,,e2e_global_observed_value_capture,0.04658964560448562,,,0.03653239756992901,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,25,3,,e2e_macro_destination_observed_value_capture,0.07397628175171203,,,0.03379902577946368,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,25,3,,e2e_macro_destination_recall,0.06666666666666668,,,0.028056453358244738,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,25,3,,e2e_micro_destination_recall,0.043165467625899276,,,0.016405401799987597,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,25,3,,effective_b1_budget,25.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,25,3,,positive_entries_denominator,66.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,25,3,,positive_entry_gate_precision,0.30400000000000005,,,0.13047605144240074,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,25,3,,positive_entry_gate_recall,0.11515151515151516,,,0.04942274675848512,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,25,3,,positive_lanes_denominator,139.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,25,3,,selected_positive_entries,7.6,,,3.2619012860600183,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,25,5,,e2e_global_observed_value_capture,0.05896647162496706,,,0.031115573614674385,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,25,5,,e2e_macro_destination_observed_value_capture,0.0822409895819808,,,0.03752098294096545,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,25,5,,e2e_macro_destination_recall,0.07323232323232323,,,0.03323370480073152,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,25,5,,e2e_micro_destination_recall,0.050359712230215826,,,0.01930418397841545,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,25,5,,effective_b1_budget,25.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,25,5,,positive_entries_denominator,66.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,25,5,,positive_entry_gate_precision,0.30400000000000005,,,0.13047605144240074,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,25,5,,positive_entry_gate_recall,0.11515151515151516,,,0.04942274675848512,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,25,5,,positive_lanes_denominator,139.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,25,5,,selected_positive_entries,7.6,,,3.2619012860600183,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,250,1,,e2e_global_observed_value_capture,0.16426341671507616,,,0.07196289625941316,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,250,1,,e2e_macro_destination_observed_value_capture,0.16008528419872567,,,0.030352886002842975,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,250,1,,e2e_macro_destination_recall,0.13794677544677547,,,0.027583418146581336,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,250,1,,e2e_micro_destination_recall,0.09640287769784173,,,0.015496877142833106,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,250,1,,effective_b1_budget,250.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,250,1,,positive_entries_denominator,66.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,250,1,,positive_entry_gate_precision,0.21280000000000002,,,0.011702991070662238,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,250,1,,positive_entry_gate_recall,0.806060606060606,,,0.044329511631296344,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,250,1,,positive_lanes_denominator,139.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,250,1,,selected_positive_entries,53.2,,,2.925747767665559,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,250,3,,e2e_global_observed_value_capture,0.2785831566405741,,,0.1199189558013067,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,250,3,,e2e_macro_destination_observed_value_capture,0.31071402503563705,,,0.031434504586359366,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,250,3,,e2e_macro_destination_recall,0.27862082362082363,,,0.02342430094343373,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,250,3,,e2e_micro_destination_recall,0.20575539568345325,,,0.029346874898375744,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,250,3,,effective_b1_budget,250.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,250,3,,positive_entries_denominator,66.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,250,3,,positive_entry_gate_precision,0.21280000000000002,,,0.011702991070662238,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,250,3,,positive_entry_gate_recall,0.806060606060606,,,0.044329511631296344,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,250,3,,positive_lanes_denominator,139.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,250,3,,selected_positive_entries,53.2,,,2.925747767665559,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,250,5,,e2e_global_observed_value_capture,0.5489084322820607,,,0.1472150456833912,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,250,5,,e2e_macro_destination_observed_value_capture,0.3819321385876859,,,0.04191844613128984,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,250,5,,e2e_macro_destination_recall,0.34782051282051285,,,0.03956978091239836,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,250,5,,e2e_micro_destination_recall,0.2805755395683453,,,0.029836606263780895,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,250,5,,effective_b1_budget,250.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,250,5,,positive_entries_denominator,66.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,250,5,,positive_entry_gate_precision,0.21280000000000002,,,0.011702991070662238,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,250,5,,positive_entry_gate_recall,0.806060606060606,,,0.044329511631296344,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,250,5,,positive_lanes_denominator,139.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,250,5,,selected_positive_entries,53.2,,,2.925747767665559,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,50,1,,e2e_global_observed_value_capture,0.11023498791688746,,,0.07160053080633555,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,50,1,,e2e_macro_destination_observed_value_capture,0.06920691876113247,,,0.022580896991025348,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,50,1,,e2e_macro_destination_recall,0.05303030303030304,,,0.024062887372871912,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,50,1,,e2e_micro_destination_recall,0.03453237410071943,,,0.010573337019207962,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,50,1,,effective_b1_budget,50.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,50,1,,positive_entries_denominator,66.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,50,1,,positive_entry_gate_precision,0.256,,,0.06621178142898738,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,50,1,,positive_entry_gate_recall,0.19393939393939394,,,0.05016044047650559,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,50,1,,positive_lanes_denominator,139.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,50,1,,selected_positive_entries,12.8,,,3.3105890714493698,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,50,3,,e2e_global_observed_value_capture,0.11830174306675978,,,0.0724608825080833,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,50,3,,e2e_macro_destination_observed_value_capture,0.10242034077032178,,,0.031613791448515435,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,50,3,,e2e_macro_destination_recall,0.08838383838383837,,,0.028255759051917906,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,50,3,,e2e_micro_destination_recall,0.05899280575539569,,,0.017266187050359712,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,50,3,,effective_b1_budget,50.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,50,3,,positive_entries_denominator,66.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,50,3,,positive_entry_gate_precision,0.256,,,0.06621178142898738,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,50,3,,positive_entry_gate_recall,0.19393939393939394,,,0.05016044047650559,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,50,3,,positive_lanes_denominator,139.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,50,3,,selected_positive_entries,12.8,,,3.3105890714493698,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,50,5,,e2e_global_observed_value_capture,0.13136671750576082,,,0.060943013759492584,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,50,5,,e2e_macro_destination_observed_value_capture,0.11386936746676271,,,0.035106513137659355,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,50,5,,e2e_macro_destination_recall,0.09898989898989899,,,0.031313131313131314,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,50,5,,e2e_micro_destination_recall,0.06906474820143885,,,0.018538271549244784,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,50,5,,effective_b1_budget,50.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,50,5,,positive_entries_denominator,66.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,50,5,,positive_entry_gate_precision,0.256,,,0.06621178142898738,5,,,descriptive fixed-seed summary
